firm,type,share_percent
TRAVELERS COMPANIES INC.,Bank,0.12
TRAVELERS COMPANIES INC.,Bank,0.12
TRAVELERS COMPANIES INC.,Corporate,0.12
TRAVELERS COMPANIES INC.,Bank,0.12
TRAVELERS COMPANIES INC.,Corporate,0.12
TRAVELERS COMPANIES INC.,Venture capital,0.12
TRAVELERS COMPANIES INC.,Insurance company,0.12
TRAVELERS COMPANIES INC.,Insurance company,0.12
TRAVELERS COMPANIES INC.,Corporate,0.11
TRAVELERS COMPANIES INC.,Corporate,0.11
TRAVELERS COMPANIES INC.,"Mutual and pension fund, nominee, trust, trustee",0.11
TRAVELERS COMPANIES INC.,Bank,0.11
TRAVELERS COMPANIES INC.,"Mutual and pension fund, nominee, trust, trustee",0.11
TRAVELERS COMPANIES INC.,"Mutual and pension fund, nominee, trust, trustee",0.11
TRAVELERS COMPANIES INC.,Corporate,0.11
TRAVELERS COMPANIES INC.,Corporate,0.11
TRAVELERS COMPANIES INC.,"Mutual and pension fund, nominee, trust, trustee",0.11
TRAVELERS COMPANIES INC.,Financial company,0.11
TRAVELERS COMPANIES INC.,Insurance company,0.10
TRAVELERS COMPANIES INC.,Bank,0.10
TRAVELERS COMPANIES INC.,Bank,0.10
TRAVELERS COMPANIES INC.,"Public authority, state, government",0.10
CAPITAL ONE FINANCIAL CORPORATION,Corporate,n.a.
CAPITAL ONE FINANCIAL CORPORATION,Corporate,4.76
CAPITAL ONE FINANCIAL CORPORATION,Bank,3.94
CAPITAL ONE FINANCIAL CORPORATION,"Mutual and pension fund, nominee, trust, trustee",n.a.
CAPITAL ONE FINANCIAL CORPORATION,Corporate,3.12
CAPITAL ONE FINANCIAL CORPORATION,Bank,2.20
CAPITAL ONE FINANCIAL CORPORATION,Bank,2.10
CAPITAL ONE FINANCIAL CORPORATION,Hedge fund,1.99
CAPITAL ONE FINANCIAL CORPORATION,Bank,1.55
CAPITAL ONE FINANCIAL CORPORATION,Insurance company,1.49
CAPITAL ONE FINANCIAL CORPORATION,Financial company,1.28
CAPITAL ONE FINANCIAL CORPORATION,"Mutual and pension fund, nominee, trust, trustee",1.23
CAPITAL ONE FINANCIAL CORPORATION,Bank,1.17
CAPITAL ONE FINANCIAL CORPORATION,Financial company,1.17
CAPITAL ONE FINANCIAL CORPORATION,Bank,1.13
CAPITAL ONE FINANCIAL CORPORATION,Bank,1.10
CAPITAL ONE FINANCIAL CORPORATION,Bank,1.09
CAPITAL ONE FINANCIAL CORPORATION,"Public authority, state, government",0.97
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.86
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.80
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.78
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.74
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.73
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.70
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.67
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.67
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.65
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.63
CAPITAL ONE FINANCIAL CORPORATION,Insurance company,0.60
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.50
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.45
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.45
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.44
CAPITAL ONE FINANCIAL CORPORATION,"Mutual and pension fund, nominee, trust, trustee",0.44
CAPITAL ONE FINANCIAL CORPORATION,Insurance company,0.42
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.41
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.40
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.39
CAPITAL ONE FINANCIAL CORPORATION,"Mutual and pension fund, nominee, trust, trustee",0.38
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.37
CAPITAL ONE FINANCIAL CORPORATION,"Public authority, state, government",0.36
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.34
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.30
CAPITAL ONE FINANCIAL CORPORATION,Insurance company,0.30
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.29
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.28
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.27
CAPITAL ONE FINANCIAL CORPORATION,Private equity firm,0.24
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.24
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.23
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.23
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.23
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.21
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.21
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.20
CAPITAL ONE FINANCIAL CORPORATION,Insurance company,0.20
CAPITAL ONE FINANCIAL CORPORATION,"Public authority, state, government",0.19
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.18
CAPITAL ONE FINANCIAL CORPORATION,"Public authority, state, government",0.18
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.18
CAPITAL ONE FINANCIAL CORPORATION,"Mutual and pension fund, nominee, trust, trustee",0.18
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.17
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.16
CAPITAL ONE FINANCIAL CORPORATION,"Mutual and pension fund, nominee, trust, trustee",0.16
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.15
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.14
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.14
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.14
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.14
CAPITAL ONE FINANCIAL CORPORATION,Venture capital,0.14
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.13
CAPITAL ONE FINANCIAL CORPORATION,Insurance company,0.13
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.13
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.13
CAPITAL ONE FINANCIAL CORPORATION,"Public authority, state, government",0.13
CAPITAL ONE FINANCIAL CORPORATION,Private equity firm,0.13
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.13
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.12
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.12
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.12
CAPITAL ONE FINANCIAL CORPORATION,"Public authority, state, government",0.12
CAPITAL ONE FINANCIAL CORPORATION,"Public authority, state, government",0.12
CAPITAL ONE FINANCIAL CORPORATION,Private equity firm,0.12
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.12
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.12
CAPITAL ONE FINANCIAL CORPORATION,Corporate,0.12
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.11
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.11
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.11
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.11
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.11
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.11
CAPITAL ONE FINANCIAL CORPORATION,Private equity firm,0.11
CAPITAL ONE FINANCIAL CORPORATION,Financial company,0.11
CAPITAL ONE FINANCIAL CORPORATION,"Mutual and pension fund, nominee, trust, trustee",0.11
CAPITAL ONE FINANCIAL CORPORATION,"Mutual and pension fund, nominee, trust, trustee",0.11
CAPITAL ONE FINANCIAL CORPORATION,Bank,0.10
CAPITAL ONE FINANCIAL CORPORATION,Insurance company,0.10
CAPITAL ONE FINANCIAL CORPORATION,"Public authority, state, government",0.10
"JABIL, INC.",Corporate,n.a.
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",5.72
"JABIL, INC.",Financial company,4.33
"JABIL, INC.",Bank,3.65
"JABIL, INC.",Corporate,3.33
"JABIL, INC.",Bank,3.27
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",2.68
"JABIL, INC.",Financial company,2.46
"JABIL, INC.",Financial company,1.92
"JABIL, INC.",Bank,1.45
"JABIL, INC.",Bank,1.40
"JABIL, INC.","Public authority, state, government",1.39
"JABIL, INC.",One or more named individuals or families,1.38
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",1.20
"JABIL, INC.",Bank,1.19
"JABIL, INC.",Financial company,1.15
"JABIL, INC.",Private equity firm,1.14
"JABIL, INC.",Bank,1.10
"JABIL, INC.",Corporate,0.93
"JABIL, INC.",Corporate,0.86
"JABIL, INC.",Bank,0.80
"JABIL, INC.",Corporate,0.79
"JABIL, INC.",Bank,0.74
"JABIL, INC.",Corporate,0.69
"JABIL, INC.",Bank,0.65
"JABIL, INC.",Bank,0.63
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.63
"JABIL, INC.",Insurance company,0.61
"JABIL, INC.",Corporate,0.57
"JABIL, INC.",Bank,0.55
"JABIL, INC.",Insurance company,0.52
"JABIL, INC.",Bank,0.51
"JABIL, INC.",Financial company,0.50
"JABIL, INC.","Public authority, state, government",0.48
"JABIL, INC.",Bank,0.47
"JABIL, INC.",Financial company,0.47
"JABIL, INC.",Corporate,0.46
"JABIL, INC.",Financial company,0.45
"JABIL, INC.",Corporate,0.44
"JABIL, INC.","Public authority, state, government",0.41
"JABIL, INC.",Bank,0.40
"JABIL, INC.",Insurance company,0.40
"JABIL, INC.",Bank,0.37
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.36
"JABIL, INC.",Insurance company,0.35
"JABIL, INC.",Financial company,0.34
"JABIL, INC.",Bank,0.32
"JABIL, INC.",Bank,0.31
"JABIL, INC.",Bank,0.30
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.30
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.29
"JABIL, INC.",Corporate,0.28
"JABIL, INC.",Bank,0.27
"JABIL, INC.",Financial company,0.27
"JABIL, INC.",Corporate,0.27
"JABIL, INC.",Financial company,0.27
"JABIL, INC.",Bank,0.26
"JABIL, INC.",Financial company,0.26
"JABIL, INC.","Public authority, state, government",0.24
"JABIL, INC.",Corporate,0.24
"JABIL, INC.",Corporate,0.24
"JABIL, INC.",Financial company,0.23
"JABIL, INC.",Bank,0.22
"JABIL, INC.",Insurance company,0.22
"JABIL, INC.",Bank,0.21
"JABIL, INC.",Bank,0.21
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.21
"JABIL, INC.",Corporate,0.21
"JABIL, INC.",Corporate,0.21
"JABIL, INC.",Bank,0.20
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.19
"JABIL, INC.",Hedge fund,0.19
"JABIL, INC.","Public authority, state, government",0.17
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.17
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.17
"JABIL, INC.",Venture capital,0.17
"JABIL, INC.",Insurance company,0.17
"JABIL, INC.",Bank,0.16
"JABIL, INC.",Bank,0.16
"JABIL, INC.",Bank,0.16
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.16
"JABIL, INC.",Financial company,0.16
"JABIL, INC.",Financial company,0.16
"JABIL, INC.",Bank,0.15
"JABIL, INC.",Insurance company,0.15
"JABIL, INC.","Public authority, state, government",0.15
"JABIL, INC.","Public authority, state, government",0.15
"JABIL, INC.","Public authority, state, government",0.15
"JABIL, INC.",Financial company,0.15
"JABIL, INC.",Corporate,0.15
"JABIL, INC.",Financial company,0.15
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.15
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.15
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.15
"JABIL, INC.",Financial company,0.14
"JABIL, INC.",Financial company,0.14
"JABIL, INC.",Corporate,0.14
"JABIL, INC.","Public authority, state, government",0.13
"JABIL, INC.",Bank,0.13
"JABIL, INC.",Bank,0.13
"JABIL, INC.",Bank,0.13
"JABIL, INC.",Insurance company,0.13
"JABIL, INC.",Corporate,0.13
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.13
"JABIL, INC.",Corporate,0.13
"JABIL, INC.",Insurance company,0.12
"JABIL, INC.",Corporate,0.12
"JABIL, INC.",Financial company,0.12
"JABIL, INC.","Mutual and pension fund, nominee, trust, trustee",0.12
"JABIL, INC.",Bank,0.11
"JABIL, INC.",Bank,0.11
"JABIL, INC.",Insurance company,0.11
"JABIL, INC.",Insurance company,0.10
"JABIL, INC.",Venture capital,0.10
"JABIL, INC.",Financial company,0.10
"JABIL, INC.",Hedge fund,0.10
ENTERPRISE PRODUCTS PARTNERS L P,One or more named individuals or families,31.93
ENTERPRISE PRODUCTS PARTNERS L P,Bank,2.37
ENTERPRISE PRODUCTS PARTNERS L P,Bank,2.05
ENTERPRISE PRODUCTS PARTNERS L P,Bank,1.45
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,1.42
ENTERPRISE PRODUCTS PARTNERS L P,"Mutual and pension fund, nominee, trust, trustee",0.90
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.89
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.77
ENTERPRISE PRODUCTS PARTNERS L P,Insurance company,0.76
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.75
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.75
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.74
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.72
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.54
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.54
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.54
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.53
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.52
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.52
ENTERPRISE PRODUCTS PARTNERS L P,"Mutual and pension fund, nominee, trust, trustee",0.47
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.45
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.43
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.42
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.42
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.41
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.39
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.38
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,n.a.
ENTERPRISE PRODUCTS PARTNERS L P,"Public authority, state, government",0.37
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.35
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.35
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.33
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.29
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.28
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.27
ENTERPRISE PRODUCTS PARTNERS L P,One or more named individuals or families,0.26
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.26
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.25
ENTERPRISE PRODUCTS PARTNERS L P,"Mutual and pension fund, nominee, trust, trustee",0.25
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.21
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.20
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.19
ENTERPRISE PRODUCTS PARTNERS L P,"Mutual and pension fund, nominee, trust, trustee",0.18
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.17
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.17
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.16
ENTERPRISE PRODUCTS PARTNERS L P,"Public authority, state, government",0.16
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.16
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.15
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.15
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.14
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.14
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.14
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.14
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.13
ENTERPRISE PRODUCTS PARTNERS L P,Private equity firm,0.13
ENTERPRISE PRODUCTS PARTNERS L P,Insurance company,0.13
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.12
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.12
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.12
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.12
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.12
ENTERPRISE PRODUCTS PARTNERS L P,Bank,0.11
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.11
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.11
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.11
ENTERPRISE PRODUCTS PARTNERS L P,"Mutual and pension fund, nominee, trust, trustee",0.11
ENTERPRISE PRODUCTS PARTNERS L P,Venture capital,0.11
ENTERPRISE PRODUCTS PARTNERS L P,Insurance company,0.11
ENTERPRISE PRODUCTS PARTNERS L P,Corporate,0.10
ENTERPRISE PRODUCTS PARTNERS L P,Financial company,0.10
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",n.a.
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,12.04
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,11.66
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,8.38
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",n.a.
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,5.70
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,5.16
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,3.47
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,2.90
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",1.65
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,1.43
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,1.40
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,1.32
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,1.28
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,1.27
HEWLETT PACKARD ENTERPRISE COMPANY,Venture capital,1.02
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.99
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.91
HEWLETT PACKARD ENTERPRISE COMPANY,Insurance company,0.89
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.88
HEWLETT PACKARD ENTERPRISE COMPANY,"Public authority, state, government",0.86
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.76
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.74
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.73
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,0.66
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.66
HEWLETT PACKARD ENTERPRISE COMPANY,Insurance company,0.66
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.64
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.60
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,0.56
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,0.54
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",0.52
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.51
HEWLETT PACKARD ENTERPRISE COMPANY,"Public authority, state, government",0.47
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.45
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.44
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.44
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.39
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.39
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",0.36
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",0.36
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.35
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",0.35
HEWLETT PACKARD ENTERPRISE COMPANY,Insurance company,0.34
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,0.34
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.33
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.32
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.30
HEWLETT PACKARD ENTERPRISE COMPANY,Insurance company,0.28
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.26
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.25
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.24
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.24
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",0.23
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.22
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.22
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",0.22
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.21
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.20
HEWLETT PACKARD ENTERPRISE COMPANY,"Public authority, state, government",0.20
HEWLETT PACKARD ENTERPRISE COMPANY,"Public authority, state, government",0.20
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.20
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.19
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",0.19
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.18
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,0.18
HEWLETT PACKARD ENTERPRISE COMPANY,Insurance company,0.18
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.17
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.17
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,0.17
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,0.16
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.16
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.16
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.16
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.16
HEWLETT PACKARD ENTERPRISE COMPANY,Private equity firm,0.16
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,0.14
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.14
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.13
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.13
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.13
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.13
HEWLETT PACKARD ENTERPRISE COMPANY,"Public authority, state, government",0.13
HEWLETT PACKARD ENTERPRISE COMPANY,"Public authority, state, government",0.13
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.13
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.12
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.12
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.12
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,0.12
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.11
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,0.11
HEWLETT PACKARD ENTERPRISE COMPANY,Insurance company,0.11
HEWLETT PACKARD ENTERPRISE COMPANY,Bank,0.11
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.11
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",0.11
HEWLETT PACKARD ENTERPRISE COMPANY,"Mutual and pension fund, nominee, trust, trustee",0.11
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.11
HEWLETT PACKARD ENTERPRISE COMPANY,Financial company,0.11
HEWLETT PACKARD ENTERPRISE COMPANY,Corporate,0.10
HEWLETT PACKARD ENTERPRISE COMPANY,One or more named individuals or families,0.10
HEWLETT PACKARD ENTERPRISE COMPANY,"Public authority, state, government",0.10
"DOLLAR TREE, INC.",Financial company,10.90
"DOLLAR TREE, INC.",Bank,8.57
"DOLLAR TREE, INC.",Corporate,5.06
"DOLLAR TREE, INC.",Bank,4.46
"DOLLAR TREE, INC.",Bank,4.08
